F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,101674,0,,93201,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,122242,0,,55562,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,45387,0,,100207,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,63473,0,,55588,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,99881,0,,65067,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,140771,0,,66765,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,126955,0,,126072,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,110304,0,,91205,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,131143,0,,115777,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,128035,0,,104501,1,,0,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,133053,0,,107993,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,146838,0,,86566,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,184290,0,,83327,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,36399,0,,76192,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,26675,0,,77739,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,27831,0,,91063,1,,1,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,28641,0,,76999,1,,1,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,45259,0,,117334,1,,0,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,28969,0,,111165,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,46868,0,,78241,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,23353,0,,70658,1,,1,1,,0,0,
F,1,,M,1,,M,1,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,30760,0,,109482,1,,2,1,,0,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,16168,0,,127615,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,27856,0,,57752,1,,3,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,23130,0,,55400,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,34162,0,,110604,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,21535,0,,103779,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,62977,0,,83186,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,25937,0,,94102,1,,3,1,,0,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,14242,0,,44394,1,,2,1,,1,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,52894,0,,98143,1,,1,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,13044,0,,88988,1,,1,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,72297,0,,70199,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,14342,0,,56113,1,,2,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,31655,0,,83017,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,18161,0,,51493,1,,2,1,,1,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,22747,0,,37122,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,11376,0,,78894,1,,1,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,20222,0,,118322,1,,1,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,25274,0,,93447,1,,1,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,22319,0,,84197,1,,1,1,,0,0,
F,1,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,41970,0,,101863,1,,0,1,,0,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,27256,0,,113691,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,29302,0,,90836,1,,3,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,25568,0,,101282,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,26344,0,,99191,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,1,,35279,0,,103779,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,47277,0,,121938,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,65086,0,,143760,1,,1,1,,0,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,0,,28411,0,,123399,1,,1,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,16401,0,,124501,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,30357,0,,105552,1,,1,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,11073,0,,113699,1,,3,1,,1,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,18715,0,,92941,1,,3,1,,1,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,59143,0,,165340,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,55550,0,,100486,1,,4,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,55029,0,,114931,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,42241,0,,103590,1,,4,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,18210,0,,146667,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,22252,0,,123737,1,,3,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,18666,0,,134989,1,,3,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,16243,0,,114529,1,,0,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,66885,0,,73691,1,,0,1,,0,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,58624,0,,74882,1,,0,1,,0,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,74702,0,,70865,1,,0,1,,0,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,65127,0,,79447,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,65243,0,,112137,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,17764,0,,94994,1,,0,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,23009,0,,58124,1,,0,1,,2,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,32283,0,,102249,1,,0,1,,1,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,46377,0,,72274,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,25070,0,,56248,1,,1,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,24171,0,,93035,1,,0,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,19553,0,,110875,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,133666,0,,102397,1,,0,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,0,,Professional,0,,68671,0,,93248,1,,0,1,,4,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,66944,0,,92360,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,124183,0,,101634,1,,2,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,126123,0,,127964,1,,1,1,,4,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,119995,0,,124539,1,,2,1,,4,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,96153,0,,106984,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,97870,0,,100220,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,99356,0,,124256,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,110522,0,,123672,1,,1,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,117813,0,,59959,1,,1,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,115406,0,,67939,1,,3,1,,3,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,124748,0,,53824,1,,3,1,,4,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,101472,0,,55542,1,,3,1,,3,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,129124,0,,58564,1,,2,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,86128,0,,62985,1,,2,1,,2,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,103335,0,,58956,1,,2,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,90092,0,,76726,1,,2,1,,4,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,82396,0,,110709,1,,2,1,,3,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,93232,0,,124301,1,,0,1,,3,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,75369,0,,128628,1,,0,1,,3,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,84894,0,,96454,1,,0,1,,4,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,125223,0,,54676,1,,2,1,,3,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,119933,0,,67188,1,,1,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,148624,0,,91358,1,,1,1,,4,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,96708,0,,45450,1,,2,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,131594,0,,70381,1,,1,1,,3,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,129368,0,,91165,1,,1,1,,3,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,130446,0,,79554,1,,1,1,,4,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,130431,0,,110474,1,,0,1,,4,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,53712,0,,106038,1,,0,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,16778,0,,98870,1,,3,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,55730,0,,148151,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,20203,0,,82225,1,,1,1,,2,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,19807,0,,151321,1,,0,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,57543,0,,156160,1,,0,1,,0,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,55135,0,,101654,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,37430,0,,129784,1,,1,1,,1,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,54411,0,,116098,1,,1,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,48362,0,,83263,1,,1,1,,1,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,49033,0,,100115,1,,3,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,46450,0,,152413,1,,0,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,87033,0,,118024,1,,3,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,11294,0,,112179,1,,3,1,,2,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,12493,0,,131704,1,,3,1,,2,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,19957,0,,111061,1,,3,1,,2,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,19114,0,,81189,1,,1,1,,2,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,44555,0,,94579,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,59609,0,,111526,1,,1,1,,0,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,55863,0,,94390,1,,2,1,,2,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,0,,66443,0,,87367,1,,3,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,58099,0,,126607,1,,3,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,50793,0,,127370,1,,2,1,,1,0,
F,1,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,64915,0,,97619,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,22047,0,,51660,1,,2,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,11539,0,,59859,1,,2,1,,2,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,44260,0,,115380,1,,2,1,,1,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,23306,0,,43683,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,47031,0,,92174,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,64655,0,,75036,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,73345,0,,99109,1,,2,1,,1,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,31056,0,,133057,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,48439,0,,98648,1,,1,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,152220,0,,71273,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,69857,0,,88296,1,,2,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,40792,0,,183594,1,,3,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,38845,0,,91457,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,0,,59253,0,,112155,1,,1,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,1,,Manual,1,,Professional,1,,62613,0,,101153,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,45219,0,,108550,1,,0,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,1,,52570,0,,78671,1,,1,1,,1,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,57850,0,,71790,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,36573,0,,106375,1,,1,1,,1,0,
F,1,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,48859,0,,78663,1,,1,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,35124,0,,89230,1,,4,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,42834,0,,99258,1,,2,1,,1,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,108921,0,,73641,1,,2,1,,0,0,
F,0,,M,1,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,105989,0,,72909,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,97760,0,,56953,1,,2,1,,0,0,
F,1,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,112331,0,,56598,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,20740,0,,47817,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,57071,0,,30334,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,75949,0,,36831,1,,1,1,,0,0,
F,1,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,76554,0,,167771,1,,1,1,,0,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,59117,0,,138105,1,,2,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,50134,0,,122833,1,,1,1,,0,0,
F,1,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,15686,0,,177094,1,,2,1,,2,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,55981,0,,91408,1,,2,1,,0,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,56314,0,,70040,1,,3,1,,0,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,21101,0,,110194,1,,3,1,,1,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,37873,0,,47002,1,,1,1,,0,0,
F,1,,M,0,,M,1,,S,1,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,54988,0,,101132,1,,0,1,,0,0,
F,1,,M,1,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,1,,Professional,0,,17767,0,,96441,1,,2,1,,0,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,14641,0,,85059,1,,2,1,,1,0,
F,0,,M,0,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,59515,0,,98795,1,,2,1,,2,0,
F,0,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,21200,0,,92795,1,,2,1,,2,0,
F,1,,M,0,,M,1,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,66945,0,,65475,1,,2,1,,0,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,46702,0,,127269,1,,3,1,,0,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,57879,0,,127834,1,,2,1,,0,0,
F,1,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,58426,0,,144284,1,,1,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,47766,0,,113235,1,,4,1,,2,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,0,,51392,0,,121162,1,,4,1,,0,0,
F,1,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,0,,Professional,1,,49737,0,,128136,1,,4,1,,2,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,25326,0,,120163,1,,2,1,,2,0,
F,0,,M,1,,M,0,,S,0,,Skilled Manual,0,,Clerical,1,,Manual,1,,Professional,1,,53454,0,,168190,1,,4,1,,0,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,1,,15813,0,,118044,1,,0,1,,1,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,48168,0,,114459,1,,3,1,,1,0,
F,0,,M,0,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,0,,58729,0,,103494,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,0,,16476,0,,82926,1,,4,1,,1,0,
F,0,,M,1,,M,0,,S,1,,Skilled Manual,0,,Clerical,0,,Manual,0,,Professional,1,,20105,0,,173102,1,,4,1,,1,0,
F,0,,M,0,,M,0,,S,0,,Skilled Manual,1,,Clerical,0,,Manual,0,,Professional,0,,20019,0,,102378,1,,0,1,,1,0,
F,0,,M,1,,M,1,,S,0,,Skilled Manual,0,,Clerical,0,,Manual,1,,Professional,1,,50855,0,,101726,1,,1,1,,1,0,
